,dataset,component,type,description,pvalue,qvalue,precision,recall,f1score,TP
0,MA-1,0,regulatory,arcA,2.993701018433648e-12,8.232677800692531e-10,0.9,0.05555555555555555,0.10465116279069767,9.0
1,MA-1,0,regulatory,fur,1.4975756922829952e-11,2.059166576889118e-09,0.8,0.07207207207207207,0.13223140495867766,8.0
2,MA-1,0,regulatory,fnr,2.5749754945002545e-08,2.3603942032918995e-06,0.8,0.02867383512544803,0.05536332179930795,8.0
3,MA-1,0,regulatory,crp,4.6851481842186395e-08,3.2210393766503145e-06,0.9,0.019148936170212766,0.037500000000000006,9.0
4,MA-1,1,regulatory,fnr,2.368387169943014e-19,6.513064717343289e-17,0.5384615384615384,0.1003584229390681,0.1691842900302115,28.0
5,MA-1,1,regulatory,narL,2.055982866240132e-15,2.8269764410801815e-13,0.34615384615384615,0.15384615384615385,0.21301775147928995,18.0
6,MA-1,1,regulatory,dcuR,1.9315012898583583e-08,1.7705428490368283e-06,0.09615384615384616,0.625,0.16666666666666669,5.0
7,MA-1,5,regulatory,rpoS,1.5658668827291192e-24,4.306133927505078e-22,0.49382716049382713,0.1360544217687075,0.21333333333333335,40.0
8,MA-1,6,regulatory,dksA,2.1342934871900728e-30,5.8693070897727e-28,0.7857142857142857,0.2037037037037037,0.32352941176470584,22.0
9,MA-1,6,regulatory,fnr,1.4698516892949096e-08,2.0210460727805007e-06,0.4642857142857143,0.04659498207885305,0.08469055374592835,13.0
10,MA-1,10,regulatory,fis,7.14764666083182e-15,1.9656028317287504e-12,0.5833333333333334,0.09722222222222222,0.16666666666666666,14.0
11,MA-1,10,regulatory,arcA,3.830013660013836e-14,5.2662687825190245e-12,0.5833333333333334,0.08641975308641975,0.15053763440860213,14.0
12,MA-1,10,regulatory,fnr,7.353858456239063e-11,6.741036918219141e-09,0.5833333333333334,0.05017921146953405,0.0924092409240924,14.0
13,MA-1,10,regulatory,narL,5.815288555519742e-10,3.9980108819198226e-08,0.4166666666666667,0.08547008547008547,0.14184397163120568,10.0
